districtid,timeid,active-cases,stateid
WB_Dakshin Dinajpur,2,0,WB
KA_Dakshina Kannada,2,13,KA
DN_Daman,2,0,DN
MP_Damoh,2,0,MP
GJ_Dang,2,0,GJ
BR_Darbhanga,2,13,BR
WB_Darjeeling,2,1,WB
AS_Darrang,2,0,AS
MP_Datia,2,0,MP
RJ_Dausa,2,7,RJ
KA_Davanagere,2,82,KA
UT_Dehradun,2,10,UT
OR_Deogarh,2,1,OR
JH_Deoghar,2,2,JH
UP_Deoria,2,4,UP
GJ_Devbhumi Dwarka,2,12,GJ
MP_Dewas,2,36,MP
TR_Dhalai,2,125,TR
CT_Dhamtari,2,0,CT
JH_Dhanbad,2,2,JH
MP_Dhar,2,18,MP
TN_Dharmapuri,2,4,TN
KA_Dharwad,2,14,KA
AS_Dhemaji,2,0,AS
OR_Dhenkanal,2,0,OR
RJ_Dholpur,2,19,RJ
AS_Dhubri,2,0,AS
MH_Dhule,2,46,MH
AS_Dibrugarh,2,0,AS
AS_Dima Hasao,2,0,AS
NL_Dimapur,2,0,NL
TN_Dindigul,2,31,TN
MP_Dindori,2,1,MP
DN_Diu,2,0,DN
JK_Doda,2,0,JK
JH_Dumka,2,2,JH
RJ_Dungarpur,2,9,RJ
CT_Durg,2,2,CT
BR_East Champaran,2,13,BR
DL_East Delhi,2,0,DL
ML_East Garo Hills,2,0,ML
AP_East Godavari,2,16,AP
ML_East Jaintia Hills,2,0,ML
AR_East Kameng,2,0,AR
ML_East Khasi Hills,2,1,ML
AR_East Siang,2,0,AR
SK_East Sikkim,2,0,SK
JH_East Singhbhum,2,3,JH
KL_Ernakulam,2,2,KL
TN_Erode,2,0,TN
UP_Etah,2,2,UP
UP_Etawah,2,1,UP
HR_Faridabad,2,65,HR
PB_Faridkot,2,42,PB
UP_Farrukhabad,2,8,UP
HR_Fatehabad,2,6,HR
PB_Fatehgarh Sahib,2,54,PB
UP_Fatehpur,2,6,UP
PB_Fazilka,2,41,PB
PB_Ferozepur,2,42,PB
UP_Firozabad,2,71,UP
KA_Gadag,2,7,KA
MH_Gadchiroli,2,0,MH
OR_Gajapati,2,0,OR
JK_Ganderbal,2,9,JK
GJ_Gandhinagar,2,80,GJ
RJ_Ganganagar,2,0,RJ
OR_Ganjam,2,261,OR
JH_Garhwa,2,20,JH
CT_Gariaband,2,0,CT
UP_Gautam Buddha Nagar,2,87,UP
BR_Gaya,2,2,BR
UP_Ghaziabad,2,84,UP
UP_Ghazipur,2,8,UP
GJ_Gir Somnath,2,19,GJ
JH_Giridih,2,9,JH
AS_Goalpara,2,0,AS
JH_Godda,2,1,JH
AS_Golaghat,2,0,AS
TR_Gomati,2,1,TR
UP_Gonda,2,19,UP
MH_Gondia,2,0,MH
BR_Gopalganj,2,7,BR
UP_Gorakhpur,2,10,UP
JH_Gumla,2,0,JH
MP_Guna,2,1,MP
AP_Guntur,2,150,AP
PB_Gurdaspur,2,120,PB
HR_Gurugram,2,108,HR
MP_Gwalior,2,25,MP
AS_Hailakandi,2,0,AS
RJ_Hanumangarh,2,1,RJ
UP_Hapur,2,29,UP
MP_Harda,2,0,MP
UP_Hardoi,2,4,UP
UT_Haridwar,2,1,UT
KA_Hassan,2,9,KA
UP_Hathras,2,14,UP
KA_Haveri,2,3,KA
JH_Hazaribagh,2,15,JH
MH_Hingoli,2,15,MH
HR_Hisar,2,1,HR
AS_Hojai,2,0,AS
WB_Hooghly,2,101,WB
MP_Hoshangabad,2,2,MP
PB_Hoshiarpur,2,82,PB
WB_Howrah,2,347,WB
TG_Hyderabad,2,0,TG
KL_Idukki,2,1,KL
MN_Imphal East,2,0,MN
MN_Imphal West,2,0,MN
MP_Indore,2,1096,MP
MP_Jabalpur,2,84,MP
TG_Jagtial,2,0,TG
RJ_Jaipur,2,449,RJ
RJ_Jaisalmer,2,7,RJ
OR_Jajpur,2,42,OR
PB_Jalandhar,2,171,PB
UP_Jalaun,2,36,UP
MH_Jalgaon,2,165,MH
MH_Jalna,2,19,MH
RJ_Jalore,2,63,RJ
WB_Jalpaiguri,2,0,WB
JK_Jammu,2,11,JK
GJ_Jamnagar,2,29,GJ
JH_Jamtara,2,2,JH
BR_Jamui,2,1,BR
TG_Jangaon,2,0,TG
CT_Jashpur,2,0,CT
UP_Jaunpur,2,5,UP
TG_Jayashankar Bhupalapally,2,0,TG
BR_Jehanabad,2,21,BR
MP_Jhabua,2,7,MP
HR_Jhajjar,2,63,HR
RJ_Jhalawar,2,0,RJ
UP_Jhansi,2,28,UP
WB_Jhargram,2,3,WB
OR_Jharsuguda,2,0,OR
RJ_Jhunjhunu,2,10,RJ
HR_Jind,2,10,HR
MN_Jiribam,2,0,MN
RJ_Jodhpur,2,305,RJ
TG_Jogulamba Gadwal,2,0,TG
AS_Jorhat,2,0,AS
GJ_Junagadh,2,2,GJ
CT_Kabeerdham,2,0,CT
BR_Kaimur,2,6,BR
HR_Kaithal,2,1,HR
MN_Kakching,2,0,MN
KA_Kalaburagi,2,30,KA
OR_Kalahandi,2,0,OR
WB_Kalimpong,2,0,WB
TN_Kallakurichi,2,51,TN
TG_Kamareddy,2,0,TG
MN_Kamjong,2,0,MN
AR_Kamle,2,0,AR
AS_Kamrup,2,0,AS
AS_Kamrup Metropolitan,2,0,AS
TN_Kancheepuram,2,97,TN
OR_Kandhamal,2,0,OR
MN_Kangpokpi,2,0,MN
HP_Kangra,2,13,HP
UP_Kannauj,2,16,UP
KL_Kannur,2,5,KL
UP_Kanpur Dehat,2,3,UP
UP_Kanpur Nagar,2,136,UP
TN_Kanyakumari,2,14,TN
PB_Kapurthala,2,23,PB
PY_Karaikal,2,1,PY
RJ_Karauli,2,3,RJ
AS_Karbi Anglong,2,0,AS
LA_Kargil,2,2,LA
AS_Karimganj,2,0,AS
TG_Karimnagar,2,0,TG
HR_Karnal,2,11,HR
TN_Karur,2,13,TN
KL_Kasaragod,2,14,KL
UP_Kasganj,2,4,UP
JK_Kathua,2,16,JK
BR_Katihar,2,12,BR
MP_Katni,2,0,MP
UP_Kaushambi,2,4,UP
OR_Kendrapara,2,20,OR
OR_Kendujhar,2,3,OR
BR_Khagaria,2,36,BR
TG_Khammam,2,0,TG
MP_Khandwa,2,35,MP
MP_Khargone,2,34,MP
GJ_Kheda,2,18,GJ
OR_Khordha,2,6,OR
TR_Khowai,2,0,TR
JH_Khunti,2,0,JH
HP_Kinnaur,2,0,HP
NL_Kiphire,2,0,NL
BR_Kishanganj,2,10,BR
JK_Kishtwar,2,0,JK
KA_Kodagu,2,0,KA
JH_Koderma,2,5,JH
NL_Kohima,2,0,NL
AS_Kokrajhar,2,0,AS
KA_Kolar,2,5,KA
MZ_Kolasib,2,0,MZ
MH_Kolhapur,2,16,MH
WB_Kolkata,2,625,WB
KL_Kollam,2,0,KL
TG_Komaram Bheem,2,0,TG
CT_Kondagaon,2,0,CT
KA_Koppal,2,0,KA
OR_Koraput,2,0,OR
CT_Korba,2,0,CT
CT_Koriya,2,0,CT
RJ_Kota,2,49,RJ
KL_Kottayam,2,2,KL
KL_Kozhikode,2,2,KL
AR_Kra Daadi,2,0,AR
AP_Krishna,2,134,AP
TN_Krishnagiri,2,20,TN
JK_Kulgam,2,66,JK
HP_Kullu,2,0,HP
JK_Kupwara,2,38,JK
AP_Kurnool,2,257,AP
HR_Kurukshetra,2,1,HR
AR_Kurung Kumey,2,0,AR
UP_Kushinagar,2,2,UP
GJ_Kutch,2,7,GJ
HP_Lahaul and Spiti,2,0,HP
AS_Lakhimpur,2,0,AS
UP_Lakhimpur Kheri,2,10,UP
BR_Lakhisarai,2,7,BR
UP_Lalitpur,2,0,UP
JH_Latehar,2,1,JH
MH_Latur,2,16,MH
MZ_Lawngtlai,2,0,MZ
LA_Leh,2,19,LA
AR_Lepa Rada,2,0,AR
JH_Lohardaga,2,0,JH
AR_Lohit,2,0,AR
AR_Longding,2,0,AR
NL_Longleng,2,0,NL
AR_Lower Dibang Valley,2,0,AR
AR_Lower Siang,2,0,AR
AR_Lower Subansiri,2,0,AR
UP_Lucknow,2,59,UP
PB_Ludhiana,2,137,PB
MZ_Lunglei,2,0,MZ
BR_Madhepura,2,7,BR
BR_Madhubani,2,26,BR
TN_Madurai,2,47,TN
TG_Mahabubabad,2,0,TG
TG_Mahabubnagar,2,0,TG
UP_Maharajganj,2,5,UP
CT_Mahasamund,2,0,CT
PY_Mahe,2,0,PY
HR_Mahendragarh,2,6,HR
GJ_Mahisagar,2,11,GJ
UP_Mahoba,2,1,UP
UP_Mainpuri,2,5,UP
AS_Majuli,2,0,AS
KL_Malappuram,2,15,KL
WB_Malda,2,19,WB
OR_Malkangiri,2,0,OR
MZ_Mamit,2,0,MZ
TG_Mancherial,2,0,TG
HP_Mandi,2,1,HP
MP_Mandla,2,1,MP
MP_Mandsaur,2,46,MP
KA_Mandya,2,17,KA
PB_Mansa,2,23,PB
UP_Mathura,2,42,UP
UP_Mau,2,1,UP
OR_Mayurbhanj,2,9,OR
TG_Medak,2,0,TG
UP_Meerut,2,190,UP
GJ_Mehsana,2,34,GJ
UP_Mirzapur,2,4,UP
PB_Moga,2,55,PB
NL_Mokokchung,2,0,NL
NL_Mon,2,0,NL
UP_Moradabad,2,44,UP
GJ_Morbi,2,1,GJ
MP_Morena,2,8,MP
AS_Morigaon,2,0,AS
TG_Mulugu,2,0,TG
MH_Mumbai,2,13173,MH
CT_Mungeli,2,0,CT
BR_Munger,2,53,BR
WB_Murshidabad,2,4,WB
UP_Muzaffarnagar,2,3,UP
BR_Muzaffarpur,2,18,BR
KA_Mysuru,2,2,KA
OR_Nabarangapur,2,0,OR
WB_Nadia,2,4,WB
AS_Nagaon,2,0,AS
TN_Nagapattinam,2,3,TN
TG_Nagarkurnool,2,0,TG
RJ_Nagaur,2,38,RJ
MH_Nagpur,2,236,MH
UT_Nainital,2,2,UT
BR_Nalanda,2,30,BR
AS_Nalbari,2,0,AS
TG_Nalgonda,2,0,TG
TN_Namakkal,2,16,TN
AR_Namsai,2,0,AR
MH_Nanded,2,52,MH
MH_Nandurbar,2,10,MH
TG_Narayanpet,2,0,TG
CT_Narayanpur,2,0,CT
GJ_Narmada,2,1,GJ
MP_Narsinghpur,2,0,MP
MH_Nashik,2,634,MH
GJ_Navsari,2,1,GJ
BR_Nawada,2,21,BR
OR_Nayagarh,2,4,OR
MP_Neemuch,2,40,MP
DL_New Delhi,2,0,DL
TN_Nilgiris,2,3,TN
TG_Nirmal,2,0,TG
TG_Nizamabad,2,0,TG
MN_Noney,2,0,MN
WB_North 24 Parganas,2,186,WB
DL_North Delhi,2,0,DL
DL_North East Delhi,2,0,DL
ML_North Garo Hills,2,0,ML
GA_North Goa,2,0,GA
SK_North Sikkim,2,0,SK
TR_North Tripura,2,1,TR
DL_North West Delhi,2,0,DL
OR_Nuapada,2,0,OR
HR_Nuh,2,3,HR
MH_Osmanabad,2,1,MH
AR_Pakke Kessang,2,0,AR
JH_Pakur,2,0,JH
KL_Palakkad,2,6,KL
JH_Palamu,2,12,JH
MH_Palghar,2,206,MH
RJ_Pali,2,76,RJ
HR_Palwal,2,2,HR
HR_Panchkula,2,5,HR
GJ_Panchmahal,2,27,GJ
HR_Panipat,2,9,HR
MP_Panna,2,1,MP
AR_Papum Pare,2,0,AR
MH_Parbhani,2,0,MH
WB_Paschim Bardhaman,2,6,WB
WB_Paschim Medinipur,2,0,WB
GJ_Patan,2,10,GJ
PB_Pathankot,2,14,PB
PB_Patiala,2,70,PB
BR_Patna,2,61,BR
UT_Pauri Garhwal,2,0,UT
TG_Peddapalli,2,0,TG
TN_Perambalur,2,124,TN
NL_Peren,2,0,NL
NL_Phek,2,0,NL
MN_Pherzawl,2,0,MN
UP_Pilibhit,2,2,UP
UT_Pithoragarh,2,0,UT
GJ_Porbandar,2,1,GJ
AP_Prakasam,2,3,AP
UP_Prayagraj,2,21,UP
PY_Puducherry,2,6,PY
TN_Pudukkottai,2,5,TN
JK_Pulwama,2,10,JK
JK_Punch,2,0,JK
MH_Pune,2,1762,MH
WB_Purba Bardhaman,2,7,WB
WB_Purba Medinipur,2,22,WB
OR_Puri,2,13,OR
BR_Purnia,2,12,BR
WB_Purulia,2,0,WB
UP_Rae Bareli,2,9,UP
KA_Raichur,2,0,KA
MH_Raigad,2,217,MH
CT_Raigarh,2,0,CT
CT_Raipur,2,0,CT
MP_Raisen,2,12,MP
TG_Rajanna Sircilla,2,0,TG
MP_Rajgarh,2,0,MP
GJ_Rajkot,2,13,GJ
CT_Rajnandgaon,2,0,CT
JK_Rajouri,2,0,JK
RJ_Rajsamand,2,18,RJ
KA_Ramanagara,2,0,KA
TN_Ramanathapuram,2,9,TN
JK_Ramban,2,3,JK
JH_Ramgarh,2,0,JH
UP_Rampur,2,10,UP
JH_Ranchi,2,39,JH
TG_Ranga Reddy,2,0,TG
MP_Ratlam,2,9,MP
MH_Ratnagiri,2,75,MH
OR_Rayagada,2,0,OR
JK_Reasi,2,2,JK
MP_Rewa,2,6,MP
HR_Rewari,2,6,HR
ML_Ribhoi,2,0,ML
HR_Rohtak,2,4,HR
BR_Rohtas,2,34,BR
UT_Rudraprayag,2,0,UT
PB_Rupnagar,2,53,PB
PB_S.A.S. Nagar,2,42,PB
AP_S.P.S. Nellore,2,45,AP
GJ_Sabarkantha,2,16,GJ
MP_Sagar,2,8,MP
UP_Saharanpur,2,49,UP
BR_Saharsa,2,10,BR
JH_Sahibganj,2,0,JH
MZ_Saiha,2,0,MZ
TN_Salem,2,5,TN
BR_Samastipur,2,11,BR
JK_Samba,2,7,JK
OR_Sambalpur,2,0,OR
UP_Sambhal,2,10,UP
TG_Sangareddy,2,0,TG
MH_Sangli,2,14,MH
PB_Sangrur,2,85,PB
JH_Saraikela-Kharsawan,2,0,JH
BR_Saran,2,2,BR
MH_Satara,2,90,MH
MP_Satna,2,6,MP
RJ_Sawai Madhopur,2,7,RJ
MP_Sehore,2,3,MP
MN_Senapati,2,0,MN
MP_Seoni,2,1,MP
MZ_Serchhip,2,0,MZ
DL_Shahdara,2,0,DL
MP_Shahdol,2,0,MP
PB_Shahid Bhagat Singh Nagar,2,85,PB
UP_Shahjahanpur,2,1,UP
MP_Shajapur,2,1,MP
UP_Shamli,2,6,UP
BR_Sheikhpura,2,12,BR
BR_Sheohar,2,3,BR
MP_Sheopur,2,0,MP
AR_Shi Yomi,2,0,AR
HP_Shimla,2,1,HP
KA_Shivamogga,2,8,KA
MP_Shivpuri,2,1,MP
JK_Shopiyan,2,47,JK
UP_Shrawasti,2,10,UP
AR_Siang,2,0,AR
UP_Siddharthnagar,2,34,UP
TG_Siddipet,2,0,TG
MP_Sidhi,2,4,MP
RJ_Sikar,2,14,RJ
JH_Simdega,2,0,JH
MH_Sindhudurg,2,5,MH
MP_Singrauli,2,0,MP
TR_Sipahijala,2,0,TR
HP_Sirmaur,2,2,HP
RJ_Sirohi,2,22,RJ
HR_Sirsa,2,3,HR
BR_Sitamarhi,2,4,BR
UP_Sitapur,2,5,UP
TN_Sivaganga,2,1,TN
AS_Sivasagar,2,0,AS
BR_Siwan,2,6,BR
HP_Solan,2,3,HP
MH_Solapur,2,221,MH
UP_Sonbhadra,2,1,UP
HR_Sonipat,2,63,HR
AS_Sonitpur,2,0,AS
WB_South 24 Parganas,2,50,WB
DL_South Delhi,2,0,DL
DL_South East Delhi,2,0,DL
ML_South Garo Hills,2,0,ML
GA_South Goa,2,0,GA
AS_South Salmara Mankachar,2,0,AS
SK_South Sikkim,2,0,SK
TR_South Tripura,2,0,TR
DL_South West Delhi,2,0,DL
ML_South West Garo Hills,2,0,ML
ML_South West Khasi Hills,2,0,ML
PB_Sri Muktsar Sahib,2,64,PB
AP_Srikakulam,2,3,AP
JK_Srinagar,2,53,JK
OR_Subarnapur,2,0,OR
CT_Sukma,2,0,CT
UP_Sultanpur,2,11,UP
OR_Sundargarh,2,14,OR
BR_Supaul,2,9,BR
CT_Surajpur,2,1,CT
GJ_Surat,2,365,GJ
GJ_Surendranagar,2,2,GJ
CT_Surguja,2,0,CT
TG_Suryapet,2,0,TG
MN_Tamenglong,2,0,MN
GJ_Tapi,2,0,GJ
PB_Tarn Taran,2,158,PB
AR_Tawang,2,0,AR
UT_Tehri Garhwal,2,0,UT
MN_Tengnoupal,2,0,MN
MH_Thane,2,2621,MH
TN_Thanjavur,2,23,TN
TN_Theni,2,29,TN
TN_Thiruvallur,2,410,TN
KL_Thiruvananthapuram,2,0,KL
TN_Thiruvarur,2,3,TN
TN_Thoothukkudi,2,11,TN
MN_Thoubal,2,0,MN
KL_Thrissur,2,2,KL
MP_Tikamgarh,2,0,MP
AS_Tinsukia,2,0,AS
AR_Tirap,2,0,AR
TN_Tiruchirappalli,2,11,TN
TN_Tirunelveli,2,51,TN
TN_Tiruppur,2,0,TN
TN_Tiruvannamalai,2,123,TN
RJ_Tonk,2,9,RJ
NL_Tuensang,2,0,NL
KA_Tumakuru,2,7,KA
RJ_Udaipur,2,304,RJ
AS_Udalguri,2,0,AS
UT_Udham Singh Nagar,2,12,UT
JK_Udhampur,2,3,JK
KA_Udupi,2,0,KA
MP_Ujjain,2,87,MP
MN_Ukhrul,2,0,MN
MP_Umaria,2,0,MP
HP_Una,2,1,HP
UP_Unnao,2,5,UP
TR_Unokoti,2,0,TR
AR_Upper Dibang Valley,2,0,AR
AR_Upper Siang,2,0,AR
AR_Upper Subansiri,2,0,AR
CT_Uttar Bastar Kanker,2,0,CT
WB_Uttar Dinajpur,2,4,WB
KA_Uttara Kannada,2,30,KA
UT_Uttarkashi,2,1,UT
GJ_Vadodara,2,210,GJ
BR_Vaishali,2,3,BR
GJ_Valsad,2,1,GJ
UP_Varanasi,2,36,UP
TN_Vellore,2,13,TN
MP_Vidisha,2,0,MP
TG_Vikarabad,2,0,TG
TN_Viluppuram,2,251,TN
TN_Virudhunagar,2,12,TN
AP_Visakhapatnam,2,40,AP
AP_Vizianagaram,2,4,AP
TG_Wanaparthy,2,0,TG
TG_Warangal Rural,2,0,TG
TG_Warangal Urban,2,0,TG
MH_Wardha,2,0,MH
MH_Washim,2,2,MH
KL_Wayanad,2,13,KL
DL_West Delhi,2,0,DL
ML_West Garo Hills,2,0,ML
AP_West Godavari,2,29,AP
ML_West Jaintia Hills,2,0,ML
AR_West Kameng,2,0,AR
AS_West Karbi Anglong,2,0,AS
ML_West Khasi Hills,2,0,ML
AR_West Siang,2,0,AR
SK_West Sikkim,2,0,SK
JH_West Singhbhum,2,0,JH
TR_West Tripura,2,0,TR
NL_Wokha,2,0,NL
AP_Y.S.R. Kadapa,2,43,AP
TG_Yadadri Bhuvanagiri,2,0,TG
KA_Yadgir,2,2,KA
HR_Yamunanagar,2,0,HR
MH_Yavatmal,2,49,MH
NL_Zunheboto,2,0,NL
TG_Adilabad,3,0,TG
MP_Agar Malwa,3,2,MP
UP_Agra,3,0,UP
GJ_Ahmedabad,3,0,GJ
MH_Ahmednagar,3,32,MH
MZ_Aizawl,3,27,MZ
RJ_Ajmer,3,0,RJ
MH_Akola,3,275,MH
KL_Alappuzha,3,100,KL
UP_Aligarh,3,69,UP
WB_Alipurduar,3,14,WB
MP_Alirajpur,3,0,MP
UT_Almora,3,0,UT
RJ_Alwar,3,168,RJ
HR_Ambala,3,105,HR
UP_Ambedkar Nagar,3,33,UP
UP_Amethi,3,18,UP
MH_Amravati,3,57,MH
GJ_Amreli,3,13,GJ
PB_Amritsar,3,0,PB
UP_Amroha,3,4,UP
GJ_Anand,3,7,GJ
AP_Anantapur,3,202,AP
JK_Anantnag,3,0,JK
OR_Angul,3,0,OR
AR_Anjaw,3,0,AR
MP_Anuppur,3,3,MP
BR_Araria,3,11,BR
GJ_Aravalli,3,0,GJ
TN_Ariyalur,3,0,TN
BR_Arwal,3,16,BR
MP_Ashoknagar,3,19,MP
UP_Auraiya,3,21,UP
UP_Ayodhya,3,52,UP
UP_Azamgarh,3,35,UP
KA_Bagalkote,3,0,KA
UT_Bageshwar,3,11,UT
UP_Baghpat,3,91,UP
UP_Bahraich,3,0,UP
AS_Baksa,3,0,AS
MP_Balaghat,3,6,MP
OR_Balangir,3,31,OR
OR_Balasore,3,0,OR
KA_Ballari,3,126,KA
UP_Ballia,3,10,UP
CT_Balod,3,5,CT
CT_Baloda Bazar,3,73,CT
CT_Bametara,3,18,CT
GJ_Banaskantha,3,0,GJ
UP_Banda,3,0,UP
JK_Bandipora,3,48,JK
BR_Banka,3,62,BR
WB_Bankura,3,92,WB
RJ_Banswara,3,0,RJ
UP_Barabanki,3,64,UP
JK_Baramulla,3,288,JK
RJ_Baran,3,6,RJ
UP_Bareilly,3,80,UP
OR_Bargarh,3,18,OR
RJ_Barmer,3,15,RJ
PB_Barnala,3,0,PB
AS_Barpeta,3,0,AS
MP_Barwani,3,11,MP
CT_Bastar,3,2,CT
UP_Basti,3,57,UP
PB_Bathinda,3,0,PB
MH_Beed,3,24,MH
BR_Begusarai,3,10,BR
KA_Belagavi,3,8,KA
KA_Bengaluru Rural,3,26,KA
KA_Bengaluru Urban,3,246,KA
MP_Betul,3,5,MP
UP_Bhadohi,3,37,UP
TG_Bhadradri Kothagudem,3,0,TG
OR_Bhadrak,3,0,OR
BR_Bhagalpur,3,103,BR
MH_Bhandara,3,7,MH
RJ_Bharatpur,3,534,RJ
GJ_Bharuch,3,33,GJ
GJ_Bhavnagar,3,0,GJ
RJ_Bhilwara,3,41,RJ
MP_Bhind,3,21,MP
HR_Bhiwani,3,54,HR
BR_Bhojpur,3,57,BR
MP_Bhopal,3,257,MP
CT_Bijapur,3,0,CT
UP_Bijnor,3,72,UP
RJ_Bikaner,3,21,RJ
WB_Birbhum,3,35,WB
MN_Bishnupur,3,0,MN
AS_Biswanath,3,0,AS
JH_Bokaro,3,4,JH
AS_Bongaigaon,3,0,AS
GJ_Botad,3,0,GJ
OR_Boudh,3,0,OR
UP_Budaun,3,17,UP
JK_Budgam,3,89,JK
UP_Bulandshahr,3,193,UP
MH_Buldhana,3,47,MH
RJ_Bundi,3,6,RJ
MP_Burhanpur,3,0,MP
BR_Buxar,3,39,BR
AS_Cachar,3,0,AS
DL_Central Delhi,3,0,DL
KA_Chamarajanagara,3,1,KA
HP_Chamba,3,3,HP
UT_Chamoli,3,15,UT
UT_Champawat,3,0,UT
MZ_Champhai,3,5,MZ
UP_Chandauli,3,25,UP
MN_Chandel,3,0,MN
CH_Chandigarh,3,0,CH
MH_Chandrapur,3,17,MH
AR_Changlang,3,59,AR
AS_Charaideo,3,0,AS
HR_Charkhi Dadri,3,36,HR
JH_Chatra,3,18,JH
TN_Chennai,3,9837,TN
MP_Chhatarpur,3,11,MP
MP_Chhindwara,3,17,MP
GJ_Chhota Udaipur,3,0,GJ
KA_Chikkaballapura,3,18,KA
KA_Chikkamagaluru,3,1,KA
AS_Chirang,3,0,AS
KA_Chitradurga,3,0,KA
UP_Chitrakoot,3,25,UP
AP_Chittoor,3,40,AP
RJ_Chittorgarh,3,0,RJ
MN_Churachandpur,3,0,MN
RJ_Churu,3,21,RJ
TN_Coimbatore,3,25,TN
WB_Cooch Behar,3,48,WB
TN_Cuddalore,3,0,TN
OR_Cuttack,3,180,OR
DN_Dadra and Nagar Haveli,3,28,DN
GJ_Dahod,3,3,GJ
WB_Dakshin Dinajpur,3,30,WB
KA_Dakshina Kannada,3,121,KA
DN_Daman,3,6,DN
MP_Damoh,3,3,MP
GJ_Dang,3,2,GJ
BR_Darbhanga,3,29,BR
WB_Darjeeling,3,112,WB
AS_Darrang,3,0,AS
MP_Datia,3,10,MP
RJ_Dausa,3,12,RJ
KA_Davanagere,3,0,KA
UT_Dehradun,3,195,UT
OR_Deogarh,3,6,OR
JH_Deoghar,3,0,JH
UP_Deoria,3,39,UP
GJ_Devbhumi Dwarka,3,0,GJ
MP_Dewas,3,14,MP
TR_Dhalai,3,0,TR
CT_Dhamtari,3,3,CT
JH_Dhanbad,3,16,JH
MP_Dhar,3,0,MP
TN_Dharmapuri,3,12,TN
KA_Dharwad,3,55,KA
AS_Dhemaji,3,0,AS
OR_Dhenkanal,3,19,OR
RJ_Dholpur,3,74,RJ
AS_Dhubri,3,0,AS
MH_Dhule,3,98,MH
AS_Dibrugarh,3,0,AS
AS_Dima Hasao,3,0,AS
NL_Dimapur,3,23,NL
TN_Dindigul,3,28,TN
MP_Dindori,3,6,MP
DN_Diu,3,2,DN
JK_Doda,3,39,JK
JH_Dumka,3,0,JH
RJ_Dungarpur,3,3,RJ
CT_Durg,3,40,CT
BR_East Champaran,3,11,BR
DL_East Delhi,3,0,DL
ML_East Garo Hills,3,0,ML
AP_East Godavari,3,126,AP
ML_East Jaintia Hills,3,0,ML
AR_East Kameng,3,0,AR
ML_East Khasi Hills,3,8,ML
AR_East Siang,3,9,AR
SK_East Sikkim,3,0,SK
JH_East Singhbhum,3,185,JH
KL_Ernakulam,3,59,KL
TN_Erode,3,2,TN
UP_Etah,3,31,UP
UP_Etawah,3,73,UP
HR_Faridabad,3,799,HR
PB_Faridkot,3,0,PB
UP_Farrukhabad,3,30,UP
HR_Fatehabad,3,28,HR
PB_Fatehgarh Sahib,3,0,PB
UP_Fatehpur,3,40,UP
PB_Fazilka,3,0,PB
PB_Ferozepur,3,0,PB
UP_Firozabad,3,8,UP
KA_Gadag,3,1,KA
MH_Gadchiroli,3,9,MH
OR_Gajapati,3,40,OR
JK_Ganderbal,3,12,JK
GJ_Gandhinagar,3,86,GJ
RJ_Ganganagar,3,12,RJ
OR_Ganjam,3,0,OR
JH_Garhwa,3,10,JH
CT_Gariaband,3,5,CT
UP_Gautam Buddha Nagar,3,393,UP
BR_Gaya,3,61,BR
UP_Ghaziabad,3,188,UP
UP_Ghazipur,3,52,UP
GJ_Gir Somnath,3,0,GJ
JH_Giridih,3,0,JH
AS_Goalpara,3,0,AS
JH_Godda,3,0,JH
AS_Golaghat,3,0,AS
TR_Gomati,3,63,TR
UP_Gonda,3,24,UP
MH_Gondia,3,1,MH
BR_Gopalganj,3,39,BR
UP_Gorakhpur,3,59,UP
JH_Gumla,3,49,JH
MP_Guna,3,6,MP
AP_Guntur,3,29,AP
PB_Gurdaspur,3,0,PB
HR_Gurugram,3,1890,HR
MP_Gwalior,3,60,MP
AS_Hailakandi,3,0,AS
RJ_Hanumangarh,3,5,RJ
UP_Hapur,3,85,UP
MP_Harda,3,8,MP
UP_Hardoi,3,90,UP
UT_Haridwar,3,125,UT
KA_Hassan,3,44,KA
UP_Hathras,3,30,UP
KA_Haveri,3,1,KA
JH_Hazaribagh,3,3,JH
MH_Hingoli,3,36,MH
HR_Hisar,3,55,HR
AS_Hojai,3,0,AS
WB_Hooghly,3,242,WB
MP_Hoshangabad,3,0,MP
PB_Hoshiarpur,3,0,PB
WB_Howrah,3,719,WB
TG_Hyderabad,3,0,TG
KL_Idukki,3,26,KL
MN_Imphal East,3,0,MN
MN_Imphal West,3,0,MN
MP_Indore,3,0,MP
MP_Jabalpur,3,0,MP
TG_Jagtial,3,0,TG
RJ_Jaipur,3,0,RJ
RJ_Jaisalmer,3,1,RJ
OR_Jajpur,3,9,OR
PB_Jalandhar,3,0,PB
UP_Jalaun,3,19,UP
MH_Jalgaon,3,738,MH
MH_Jalna,3,88,MH
RJ_Jalore,3,0,RJ
WB_Jalpaiguri,3,157,WB
JK_Jammu,3,121,JK
GJ_Jamnagar,3,0,GJ
JH_Jamtara,3,24,JH
BR_Jamui,3,20,BR
TG_Jangaon,3,0,TG
CT_Jashpur,3,52,CT
UP_Jaunpur,3,190,UP
TG_Jayashankar Bhupalapally,3,0,TG
BR_Jehanabad,3,3,BR
MP_Jhabua,3,0,MP
HR_Jhajjar,3,0,HR
RJ_Jhalawar,3,11,RJ
UP_Jhansi,3,8,UP
WB_Jhargram,3,0,WB
